PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,REST_DAYS,WIN_STREAK
-0.7366972241765559,-1.1888293602378623,-1.3735656216839078,-0.3994436165156479,0.4704815721078362,0.7741247111793748,-0.0044602232373344,0.2868679072770217,0.7379718656050712,-0.8704367896667692,-0.3515785147518247,-0.3116865819120604,-0.4705639974217152,-1.5976898274785534,0.6295868933194222,0.6082213016943503,0.2640980493901911,2.965610818885242,0.0,-1.134344083044583
-2.092348632339314,-2.654246726735219,-2.167578339020164,-1.6542052861319851,0.1905110795966773,0.6131740864463414,-0.2185035454663068,0.2868679072770217,0.5816700912528943,-0.5826921480341073,-1.1841545089132106,-1.1123770115137104,-1.637007958447671,-1.8049759730915125,-1.9224585979586524,-0.7166409506753959,-0.2751491206285512,-1.0324301117019878,0.0,-1.0330563009941076
-1.1885810268974752,-1.3981746983089134,-0.2619478174131487,-1.360120519815657,-2.3292233530037523,-0.9963321608839928,-2.724069493911343,1.6030159785751323,1.363178963013779,0.5682864184965389,0.4809974794095611,-0.111513974511648,0.1959754088788311,-0.7685452450267173,0.2650089659939829,-0.2750201998854805,0.8033452194089334,-1.5321852280253916,0.0,-0.6279051727922057
-1.6404648296183948,-0.9794840221668114,0.8496699868576103,-1.5365713796054534,-0.6494003979367993,-1.479184035083093,0.5117619068443066,-1.2173013170636762,-1.293951200973229,0.0034543441805742,0.4809974794095611,-2.1132400485157725,-1.4703731068725348,-0.7685452450267173,0.6295868933194222,-0.7166409506753959,-0.2751491206285512,-0.5326749953785841,0.0,0.7563611818976255
-1.0982042663532914,-0.3514480079536584,1.0084725303248616,-0.9876131491483066,-0.0894594129144815,1.7398284595775753,-1.1628123200058933,-1.5933436231488505,-1.606554749677583,-0.3802051779963082,-0.3515785147518247,-0.5118591893124729,-0.6371988489968518,0.4751716286510369,-0.4641468886568954,-1.5998824522552266,-0.2751491206285512,-0.5326749953785841,0.0,-0.5266173907417303
-0.6463204636323719,-0.7701386840957604,-0.8971579912821539,-0.2622040589013609,-0.6494003979367993,-0.6744309114179259,-0.3318205984110572,0.4748890603196089,0.2690665425485403,0.5043431648003919,0.4809974794095611,0.8893490624904143,1.029149666754514,-0.3539729538007992,-0.0995689613314562,0.1666005509044348,1.3425923894276757,0.4668352372682234,0.0,0.2499222716452482
-0.3751901819998203,-1.1888293602378623,-1.0559605347494052,-0.6347114295687114,0.1905110795966773,1.0960259606454417,-0.5332731369795025,1.2269736724899578,0.4253683169007173,1.8578087013688371,-0.0740531833646961,-0.3116865819120604,-0.3039291458465786,-0.1466868081878402,0.6295868933194222,-0.2750201998854805,0.5337216343995623,0.9665903535916271,0.0,1.9380519724865055
1.1612147472513057,0.9046240204726474,1.3260776172593642,0.0514863585027225,0.4704815721078362,-0.1915790372188256,0.8139407146969738,0.4748890603196089,0.2690665425485403,0.5043431648003919,1.8686241363452043,0.0886586328887644,1.1957845183296505,1.718888502328791,-1.5578806706332131,-1.1582617014653114,-1.623267045675407,-1.0324301117019878,0.0,-0.9655311129604572
1.1612147472513057,0.9046240204726474,0.0556572695213538,0.9141350063639552,0.1905110795966773,-0.0306284124857922,0.2851278009548056,0.6629102133621961,0.4253683169007173,0.5789436274458968,-0.6291038461389533,-1.3125496189141228,-1.4703731068725348,1.511602356715832,-0.4641468886568954,0.6082213016943503,-1.892890630684778,0.2169576791065215,0.0,1.735476408385555
-1.278957787441659,-0.5607933460247094,0.2144598129886051,-0.7523453360952431,-1.2093413829591169,-0.352529661951859,-1.3768556422348663,-0.8412590109785016,-1.450252975325406,2.284097059343151,-0.0740531833646961,-1.3125496189141228,-1.1371034037222616,-1.5976898274785534,0.2650089659939829,0.6082213016943503,-0.2751491206285512,-0.0329198790551803,0.0,-0.3915670146744296
0.5285774234420185,1.323314696614749,1.0084725303248616,0.6788671933108917,-0.929370890447958,-1.157282785617026,-0.3318205984110572,-0.6532378579359144,-0.1998387805079905,-1.2647535207930083,1.313573473570947,0.8893490624904143,1.5290542214799236,-1.8049759730915125,-1.193302743307774,-0.2750201998854805,-0.5447727056379223,0.2169576791065215,0.0,-1.100581489027758
-0.2848134214556365,-0.5607933460247094,0.2144598129886051,-0.7523453360952431,-0.0894594129144815,1.2569765853784751,-0.9235874304558652,0.4748890603196089,-0.0435370061558135,1.314291044951588,-0.0740531833646961,-0.111513974511648,-0.137294294271442,0.0605993374251188,-0.8287248159823346,-0.7166409506753959,-0.8143962906472935,-0.782552553540286,0.0,-0.6279051727922057
0.2574471418094668,0.4859333443305454,0.5320648999231077,0.1495146139414989,-0.3694299054256404,-1.157282785617026,0.5998973924680007,-0.0891743988081527,-0.3561405548601674,0.6855157169394752,0.4809974794095611,0.0886586328887644,0.3626102604539676,-0.1466868081878402,-1.5578806706332131,-1.1582617014653114,-1.0840198756566646,0.7167127954299253,0.0,-1.4382074291960094
-1.459711308530027,-2.235556050593117,-2.008775795552913,-1.2424866132891252,0.4704815721078362,0.452223461713308,0.2347646663126943,0.6629102133621961,1.050575414309425,-0.6572926106796122,-0.3515785147518247,1.690039492092064,1.1957845183296505,-0.7685452450267173,-1.193302743307774,1.0498420524842658,2.1514631444557892,1.7162230280767328,0.0,1.2290374981331775
-0.7366972241765559,-1.1888293602378623,-1.2147630782166563,-0.5170775230421797,-0.6494003979367993,-1.3182334103500597,0.3229001519363891,1.0389525194473703,1.6757825117181329,-0.945037252312274,0.4809974794095611,-1.1123770115137104,-0.6371988489968518,-0.7685452450267173,1.7233206752957395,-0.7166409506753959,-0.5447727056379223,-0.782552553540286,0.0,0.216159677628423
0.076693620721099,-0.3514480079536584,1.9612877911283693,-1.497360077429943,-0.0894594129144815,0.452223461713308,-0.4451376513558077,0.8509313664047834,1.206877188661602,-0.5613777301353916,0.4809974794095611,0.4890038476895894,0.6958799636042409,0.4751716286510369,0.2650089659939829,0.1666005509044348,0.5337216343995623,0.4668352372682234,0.0,-1.100581489027758
-0.9174507452649237,-0.7701386840957604,0.3732623564558564,-1.0660357534993277,-0.929370890447958,-0.0306284124857922,-1.187993887326949,0.0988467542344345,-0.1998387805079905,0.7601161795849801,0.7585228107966897,-0.9122044041132978,-0.3039291458465786,-0.5612590994137582,-0.4641468886568954,-0.7166409506753959,1.612215974437047,0.4668352372682234,0.0,0.8914115579649261
-0.1944366609114526,-0.1421026698826074,1.167275073792113,-0.8699792426217748,0.1905110795966773,0.7741247111793748,-0.3318205984110572,-0.2771955518507399,-0.5124423292123444,0.6002580453446125,0.4809974794095611,-1.1123770115137104,-0.6371988489968518,-0.1466868081878402,0.9941648206448612,-0.2750201998854805,0.8033452194089334,0.7167127954299253,0.0,-0.1214662625398284
-0.0136831398230848,0.6952786824015965,1.167275073792113,-0.0465418969360539,-1.2093413829591169,-0.5134802866848924,-1.2761293729506438,-0.4652167048933271,-0.5124423292123444,0.0354259710286477,1.5910988049580757,-2.313412655916185,-0.970468552147125,-0.5612590994137582,-0.4641468886568954,-2.041503203045142,-0.8143962906472935,-0.2827974372168823,0.0,-0.3915670146744296
0.890084465618754,1.1139693585436985,0.3732623564558564,0.8945293552761998,1.030422557130154,-0.0306284124857922,1.405707546741781,-0.8412590109785016,-0.5124423292123444,-1.0835809686539248,-1.739205171687468,0.2888312402891769,-0.8038337005719883,0.2678854830380778,-1.9224585979586524,1.0498420524842658,-2.1625142156941495,-0.782552553540286,0.0,1.4991382502677788
1.0708379867071218,1.5326600346858004,1.167275073792113,0.7768954487496681,-0.929370890447958,-0.5134802866848924,-0.8732242958137539,0.0988467542344345,0.2690665425485403,-0.3802051779963082,1.313573473570947,0.4890038476895894,1.1957845183296505,0.2678854830380778,0.2650089659939829,0.6082213016943503,-0.00552553561918,1.9661005862384344,0.0,1.3303252801836531
2.2457358737815123,1.7420053727568514,0.2144598129886051,1.6787553987864112,0.1905110795966773,-0.1915790372188256,0.4362172048811396,1.414994825532545,1.363178963013779,0.2165985231677311,0.2034721480224325,1.8902120994924767,1.6956890730550602,1.718888502328791,-0.0995689613314562,2.3747043048540117,-0.2751491206285512,0.2169576791065215,0.0,0.1148718955779476
1.1612147472513057,1.7420053727568514,1.9612877911283693,0.4632050313455835,-0.0894594129144815,-0.5134802866848924,0.3480817192574448,-0.6532378579359144,-0.3561405548601674,-0.9130656254642006,1.313573473570947,-1.5127222263145352,-0.4705639974217152,1.097030065489914,1.7233206752957395,1.491462803274181,-0.2751491206285512,-0.0329198790551803,0.0,0.1148718955779476
1.1612147472513057,1.5326600346858004,0.8496699868576103,0.9925576107149764,0.750452064618995,-0.0306284124857922,1.027984036925947,-0.8412590109785016,-1.450252975325406,2.284097059343151,0.2034721480224325,-1.5127222263145352,-1.1371034037222616,1.718888502328791,-0.4641468886568954,0.1666005509044348,-1.623267045675407,-0.5326749953785841,0.0,0.8914115579649261
-0.2848134214556365,-0.3514480079536584,0.690867443390359,-0.811162289358509,-0.3694299054256404,-0.352529661951859,-0.1933219781452518,0.2868679072770217,0.7379718656050712,-0.8704367896667692,1.313573473570947,0.8893490624904143,1.5290542214799236,0.4751716286510369,0.2650089659939829,-0.2750201998854805,1.881839559446418,0.7167127954299253,0.0,-0.4253296086912548
