SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,PREV_GAME_DATE,REST_DAYS,IS_BACK_TO_BACK,WIN,WIN_STREAK
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0084252737935464,2022-10-21,ATL vs. ORL,W,-0.17106324515307106,-0.4655669425440042,-0.35144800795365844,0.21445981298860511,-0.5366831741299349,0.19051107959667732,-0.5134802866848924,0.7509867963943346,-0.46521670489332717,-0.9813476522688752,1.6233501044829646,-0.3515785147518247,0.8893490624904143,0.5292451120291043,0.060599337425118846,0.9941648206448613,-1.1582617014653114,1.0729688044183046,0.7167127954299253,0.7389932736224173,2022-10-19,0.0,False,1.0164463907684076,-1.4382074291960094
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.008065277820356,2022-10-23,ATL vs. CHA,L,-0.17106324515307106,-0.37519018199982035,-0.5607933460247094,1.167275073792113,-1.281697915464636,-1.2093413829591169,0.1303222122472412,-1.6412620991059506,1.0389525194473705,0.8942736399572481,0.3764566574080977,1.5910988049580757,-0.7120317967128854,0.36261026045396766,-0.5612590994137582,0.26500896599398294,1.9330835540640965,-0.2751491206285512,0.4668352372682234,-1.2110565438788863,2022-10-21,0.0,False,-0.9838197164968291,-1.4382074291960094
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0074252849791283,2022-10-28,ATL @ DET,W,1.0797386483054996,2.0649823526931446,2.788732063112106,1.4848801607266156,1.7767836542251856,-0.08945941291448153,-0.8353815361509592,0.6880328780916956,-0.6532378579359144,-0.6687441035645213,-0.08180332741428853,-0.07405318336469613,0.4890038476895894,0.36261026045396766,1.0970300654899139,-0.8287248159823346,1.491462803274181,-1.8928906306847781,1.7162230280767328,1.7501302160305006,2022-10-26,0.0,False,1.0164463907684076,-1.3706822411623591
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0058453026523477,2022-11-07,ATL vs. MIL,W,2.33054054176407,0.34782390235365074,0.9046240204726474,1.8024852476611182,-0.2229927567258504,-0.3694299054256404,-0.8353815361509592,0.24735544997322217,-0.6532378579359144,-0.8250458779166983,0.4084282842561712,0.4809974794095611,0.6891764550900018,0.8625148151793774,-0.5612590994137582,1.3587427479703005,-0.7166409506753959,-0.2751491206285512,-0.2827974372168823,1.3890098794561851,2022-11-05,0.0,False,1.0164463907684076,-1.2693944591118835
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0050653113771015,2022-11-12,ATL @ PHI,L,-1.4218651386116417,-0.37519018199982035,-0.35144800795365844,0.21445981298860511,-0.5366831741299349,-1.7692823679814347,-1.6401346598161262,-1.3768556422348663,1.0389525194473705,0.7379718656050712,0.7068301348381909,0.4809974794095611,-0.31168658191206045,0.029340557303694517,-1.1831175362526354,-1.1933027433077739,-1.1582617014653114,1.3425923894276757,-0.03291987905518038,-0.8499362073045708,2022-11-10,0.0,False,-0.9838197164968291,-1.2356318650950584
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0047453149564878,2022-11-14,ATL @ MIL,W,-0.17106324515307106,0.7093309445303863,0.48593334433054547,0.690867443390359,0.031880707414967235,-1.4893118754702759,-2.2839371587482598,-0.11777727618208489,1.6030159785751323,1.206877188661602,0.8666882690785586,0.7585228107966897,-0.111513974511648,0.36261026045396766,-0.5612590994137582,-1.1933027433077739,-0.2750201998854805,-1.0840198756566646,0.9665903535916271,1.1001136101967328,2022-11-12,0.0,False,1.0164463907684076,-1.2018692710782333
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.004545317193604,2022-11-16,ATL vs. BOS,L,-0.17106324515307106,-1.0982042663532914,0.06724266818844352,2.120090334595621,-1.1836696600258594,-1.4893118754702759,-0.35252966195185903,-1.7671699357112287,-1.4053224701062634,-1.450252975325406,-0.17771820795850915,1.0360481421838184,-0.31168658191206045,0.36261026045396766,-0.9758313906396763,-0.8287248159823346,0.16660055090443487,-1.0840198756566646,-2.0319403443487953,-1.788849082397791,2022-11-14,0.0,False,-0.9838197164968291,-1.2018692710782333
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0038653247997997,2022-11-21,ATL @ CLE,L,-0.17106324515307106,-1.0078275058091075,-0.7701386840957604,-0.10314527394589747,-0.7719509871829984,-0.3694299054256404,-0.03062841248579221,-0.44513765135580774,-0.46521670489332717,-0.8250458779166983,1.0265464033189262,-0.07405318336469613,-1.5127222263145352,-1.3037382552973982,-0.3539729538007992,1.3587427479703005,-0.7166409506753959,0.8033452194089334,0.4668352372682234,-0.2865884822486387,2022-11-19,0.0,False,-0.9838197164968291,-1.1681066770614081
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.0035653281554744,2022-11-23,ATL vs. SAC,W,1.0797386483054996,0.16707038126528295,-0.14210266988260747,0.690867443390359,-0.5955001273932008,-0.3694299054256404,-0.6744309114179259,0.09626604604688821,0.8509313664047834,0.11276476819636339,1.8258370745207635,-0.07405318336469613,0.8893490624904143,0.6958799636042409,-0.5612590994137582,0.6295868933194222,0.6082213016943503,-0.005525535619180019,0.2169576791065215,0.6667692063075542,2022-11-21,0.0,False,1.0164463907684076,-1.134344083044583
-0.9962429422574135,-1.6756205530829174,ATL,Atlanta Hawks,-1.003265331511149,2022-11-25,ATL @ HOU,L,1.0797386483054996,0.7997077050745701,-0.5607933460247094,-0.8971579912821539,-0.007330594760543334,0.750452064618995,0.7741247111793748,0.32290015193638916,2.167079437702894,2.144687834774664,0.21659852316773118,-1.1841545089132106,-2.1132400485157725,-2.470182216323354,-2.4268344099303896,0.6295868933194222,0.6082213016943503,-0.005525535619180019,1.7162230280767328,-0.41659180341539226,2022-11-23,0.0,False,-0.9838197164968291,-1.134344083044583
